"Time_ms";"MsgProc";"StateAfter";"MsgClass";"MsgNumber";"Var1";"Var2";"Var3";"Var4";"Var5";"Var6";"Var7";"Var8";"TimeString";"MsgText";"PLC"
46011940282,2106;2;0;1;39;;;;;;;;;"20/12/2025 22:34:00";"Emergency stop";"HMI_Connection_1"
46011942128,8195;1;1;3;140001;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"20/12/2025 22:36:40";"Connection disconnected: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46011942422,1991;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"20/12/2025 22:37:05";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46011942422,3032;2;0;1;38;;;;;;;;;"20/12/2025 22:37:05";"Man in tunnel lower door general";"HMI_Connection_1"
46011939587,1044;9;1;34;35;;;;;;;"0405你000401878700000200即001440040C01000000001023003200020000040000000000";"-1056931830";"20/12/2025 22:33:00";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46011939735,1067;9;0;34;35;;;;;;;"0405你000401868600000200即001440040C01000000001023003200020000080000000000";"-1056931830";"20/12/2025 22:33:13";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46011942514,9306;2;1;1;39;;;;;;;;;"20/12/2025 22:37:13";"Emergency stop";"HMI_Connection_1"
46011942526,4815;2;1;1;38;;;;;;;;;"20/12/2025 22:37:14";"Man in tunnel lower door general";"HMI_Connection_1"
46011942526,4815;2;0;1;39;;;;;;;;;"20/12/2025 22:37:14";"Emergency stop";"HMI_Connection_1"
46011948984,7801;2;0;1;38;;;;;;;;;"20/12/2025 22:46:32";"Man in tunnel lower door general";"HMI_Connection_1"
46011948996,3542;2;1;1;38;;;;;;;;;"20/12/2025 22:46:33";"Man in tunnel lower door general";"HMI_Connection_1"
46011949585,9375;1;1;3;140001;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"20/12/2025 22:47:24";"Connection disconnected: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46011950055,0347;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"20/12/2025 22:48:05";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46011950055,1389;2;0;1;38;;;;;;;;;"20/12/2025 22:48:05";"Man in tunnel lower door general";"HMI_Connection_1"
46011947232,4068;9;1;34;35;;;;;;;"0405你000401878700000200即001440040C01000000001023003200020000040000000000";"-1056931830";"20/12/2025 22:44:01";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46011947368,2856;9;0;34;35;;;;;;;"0405你000401868600000200即001440040C01000000001023003200020000080000000000";"-1056931830";"20/12/2025 22:44:13";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46011950159,3056;2;1;1;38;;;;;;;;;"20/12/2025 22:48:14";"Man in tunnel lower door general";"HMI_Connection_1"
46011956185,544;1;1;3;140001;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"20/12/2025 22:56:54";"Connection disconnected: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46011956261,331;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"20/12/2025 22:57:01";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46011956261,4468;2;0;1;38;;;;;;;;;"20/12/2025 22:57:01";"Man in tunnel lower door general";"HMI_Connection_1"
46011953423,0093;9;1;34;35;;;;;;;"0405你000401878700000200即001440040C01000000001023003200020000040000000000";"-1056931830";"20/12/2025 22:52:56";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46011953565,5555;9;0;34;35;;;;;;;"0405你000401868600000200即001440040C01000000001023003200020000080000000000";"-1056931830";"20/12/2025 22:53:08";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46011956365,5787;2;1;1;37;;;;;;;;;"20/12/2025 22:57:10";"Man in tunnel upper door";"HMI_Connection_1"
46011956481,3194;2;0;1;37;;;;;;;;;"20/12/2025 22:57:20";"Man in tunnel upper door";"HMI_Connection_1"
46011956481,3194;2;1;1;38;;;;;;;;;"20/12/2025 22:57:20";"Man in tunnel lower door general";"HMI_Connection_1"
46011957337,8125;2;0;1;38;;;;;;;;;"20/12/2025 22:58:34";"Man in tunnel lower door general";"HMI_Connection_1"
46011957349,375;2;1;1;38;;;;;;;;;"20/12/2025 22:58:35";"Man in tunnel lower door general";"HMI_Connection_1"
46011958217,6736;1;1;3;140001;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"20/12/2025 22:59:50";"Connection disconnected: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46011958476,5278;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"20/12/2025 23:00:12";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46011958476,6551;2;0;1;38;;;;;;;;;"20/12/2025 23:00:12";"Man in tunnel lower door general";"HMI_Connection_1"
46011955617,1091;9;1;34;35;;;;;;;"0405你000401878700000200即001440040C01000000001023003200020000040000000000";"-1056931830";"20/12/2025 22:56:05";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46011955732,3935;9;0;34;35;;;;;;;"0405你000401868600000200即001440040C01000000001023003200020000080000000000";"-1056931830";"20/12/2025 22:56:15";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46011958522,9167;2;1;1;39;;;;;;;;;"20/12/2025 23:00:16";"Emergency stop";"HMI_Connection_1"
46011958557,6505;2;1;1;38;;;;;;;;;"20/12/2025 23:00:19";"Man in tunnel lower door general";"HMI_Connection_1"
46011958557,6505;2;0;1;39;;;;;;;;;"20/12/2025 23:00:19";"Emergency stop";"HMI_Connection_1"
46011960400,8681;1;1;3;140001;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"20/12/2025 23:02:59";"Connection disconnected: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46011960993,75;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"20/12/2025 23:03:50";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46011960993,8773;2;0;1;38;;;;;;;;;"20/12/2025 23:03:50";"Man in tunnel lower door general";"HMI_Connection_1"
46011958161,8136;9;1;34;35;;;;;;;"0405你000401878700000200即001440040C01000000001023003200020000040000000000";"-1056931830";"20/12/2025 22:59:45";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46011958302,2896;9;0;34;35;;;;;;;"0405你000401868600000200即001440040C01000000001023003200020000080000000000";"-1056931830";"20/12/2025 22:59:57";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46011961098,044;2;1;1;39;;;;;;;;;"20/12/2025 23:03:59";"Emergency stop";"HMI_Connection_1"
46011961109,5602;2;1;1;38;;;;;;;;;"20/12/2025 23:04:00";"Man in tunnel lower door general";"HMI_Connection_1"
46011961109,5602;2;0;1;39;;;;;;;;;"20/12/2025 23:04:00";"Emergency stop";"HMI_Connection_1"
46011961570,1736;1;1;3;140001;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"20/12/2025 23:04:40";"Connection disconnected: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46011972502,1065;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"20/12/2025 23:20:24";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46011972502,2106;2;0;1;38;;;;;;;;;"20/12/2025 23:20:24";"Man in tunnel lower door general";"HMI_Connection_1"
46011969661,6123;9;1;34;35;;;;;;;"0405你000401878700000200即001440040C01000000001023003200020000040000000000";"-1056931830";"20/12/2025 23:16:19";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46011969809,0769;9;0;34;35;;;;;;;"0405你000401868600000200即001440040C01000000001023003200020000080000000000";"-1056931830";"20/12/2025 23:16:32";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46011972606,3542;2;1;1;38;;;;;;;;;"20/12/2025 23:20:33";"Man in tunnel lower door general";"HMI_Connection_1"
46011973590,1505;2;0;1;38;;;;;;;;;"20/12/2025 23:21:58";"Man in tunnel lower door general";"HMI_Connection_1"
46011973601,7245;2;1;1;38;;;;;;;;;"20/12/2025 23:21:59";"Man in tunnel lower door general";"HMI_Connection_1"
46011974115,5903;1;1;3;140001;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"20/12/2025 23:22:44";"Connection disconnected: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46011999556,5278;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"20/12/2025 23:59:22";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46011999556,6551;2;0;1;38;;;;;;;;;"20/12/2025 23:59:22";"Man in tunnel lower door general";"HMI_Connection_1"
46011996708,6274;9;1;34;35;;;;;;;"0405你000401878700000200即001440040C01000000001023003200020000040000000000";"-1056931830";"20/12/2025 23:55:16";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46011996853,3715;9;0;34;35;;;;;;;"0405你000401868600000200即001440040C01000000001023003200020000080000000000";"-1056931830";"20/12/2025 23:55:28";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46011999649,2245;2;1;1;39;;;;;;;;;"20/12/2025 23:59:30";"Emergency stop";"HMI_Connection_1"
46011999660,787;2;1;1;38;;;;;;;;;"20/12/2025 23:59:31";"Man in tunnel lower door general";"HMI_Connection_1"
46011999660,787;2;0;1;39;;;;;;;;;"20/12/2025 23:59:31";"Emergency stop";"HMI_Connection_1"
46012000464,0625;1;1;3;140001;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"21/12/2025 00:00:40";"Connection disconnected: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46012002056,4005;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"21/12/2025 00:02:58";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46012002056,5046;2;0;1;38;;;;;;;;;"21/12/2025 00:02:58";"Man in tunnel lower door general";"HMI_Connection_1"
46011999187,5611;9;1;34;35;;;;;;;"0405你000401878700000200即001440040C01000000001023003200020000040000000000";"-1056931830";"20/12/2025 23:58:50";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46011999332,1067;9;0;34;35;;;;;;;"0405你000401868600000200即001440040C01000000001023003200020000080000000000";"-1056931830";"20/12/2025 23:59:02";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46012002125,9375;2;1;1;38;;;;;;;;;"21/12/2025 00:03:04";"Man in tunnel lower door general";"HMI_Connection_1"
46012003290,4514;1;1;3;140001;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"21/12/2025 00:04:44";"Connection disconnected: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46012305206,7708;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"21/12/2025 07:19:30";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46012305206,8866;2;0;1;38;;;;;;;;;"21/12/2025 07:19:30";"Man in tunnel lower door general";"HMI_Connection_1"
46012302373,6165;9;1;34;35;;;;;;;"0405你000401878700000200即001440040C01000000001023003200020000040000000000";"-1056931830";"21/12/2025 07:15:25";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46012302516,2062;9;0;34;35;;;;;;;"0405你000401868600000200即001440040C01000000001023003200020000080000000000";"-1056931830";"21/12/2025 07:15:37";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46012305311,0995;2;1;1;39;;;;;;;;;"21/12/2025 07:19:39";"Emergency stop";"HMI_Connection_1"
46012305322,5926;2;1;1;38;;;;;;;;;"21/12/2025 07:19:40";"Man in tunnel lower door general";"HMI_Connection_1"
46012305322,5926;2;0;1;39;;;;;;;;;"21/12/2025 07:19:40";"Emergency stop";"HMI_Connection_1"
46012310643,4838;1;1;3;140001;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"21/12/2025 07:27:20";"Connection disconnected: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46012311649,4907;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"21/12/2025 07:28:47";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46012311649,6296;2;0;1;38;;;;;;;;;"21/12/2025 07:28:47";"Man in tunnel lower door general";"HMI_Connection_1"
46012308797,3647;9;1;34;35;;;;;;;"0405你000401878700000200即001440040C01000000001023003200020000040000000000";"-1056931830";"21/12/2025 07:24:40";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46012308945,0808;9;0;34;35;;;;;;;"0405你000401868600000200即001440040C01000000001023003200020000080000000000";"-1056931830";"21/12/2025 07:24:53";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46012311742,1991;2;1;1;38;;;;;;;;;"21/12/2025 07:28:55";"Man in tunnel lower door general";"HMI_Connection_1"
46012320364,9074;2;0;1;38;;;;;;;;;"21/12/2025 07:41:20";"Man in tunnel lower door general";"HMI_Connection_1"
46012320376,4815;2;1;1;38;;;;;;;;;"21/12/2025 07:41:21";"Man in tunnel lower door general";"HMI_Connection_1"
46012343458,8773;1;1;3;140001;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"21/12/2025 08:14:35";"Connection disconnected: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46012343644,7917;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"21/12/2025 08:14:51";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46012343644,9074;2;0;1;38;;;;;;;;;"21/12/2025 08:14:51";"Man in tunnel lower door general";"HMI_Connection_1"
46012340817,4485;9;1;34;35;;;;;;;"0405你000401878700000200即001440040C01000000001023003200020000040000000000";"-1056931830";"21/12/2025 08:10:47";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46012340926,9942;9;0;34;35;;;;;;;"0405你000401868600000200即001440040C01000000001023003200020000080000000000";"-1056931830";"21/12/2025 08:10:56";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46012343725,8796;2;1;1;38;;;;;;;;;"21/12/2025 08:14:58";"Man in tunnel lower door general";"HMI_Connection_1"
46012348610,162;2;0;1;38;;;;;;;;;"21/12/2025 08:22:00";"Man in tunnel lower door general";"HMI_Connection_1"
46012348679,6065;2;1;1;37;;;;;;;;;"21/12/2025 08:22:06";"Man in tunnel upper door";"HMI_Connection_1"
46012349362,4769;2;0;1;37;;;;;;;;;"21/12/2025 08:23:05";"Man in tunnel upper door";"HMI_Connection_1"
46012349709,7107;2;1;1;38;;;;;;;;;"21/12/2025 08:23:35";"Man in tunnel lower door general";"HMI_Connection_1"
46012349837,0139;2;0;1;38;;;;;;;;;"21/12/2025 08:23:46";"Man in tunnel lower door general";"HMI_Connection_1"
46012351040,7176;2;1;1;38;;;;;;;;;"21/12/2025 08:25:30";"Man in tunnel lower door general";"HMI_Connection_1"
46012351503,6921;2;0;1;38;;;;;;;;;"21/12/2025 08:26:10";"Man in tunnel lower door general";"HMI_Connection_1"
46012662685,7176;2;1;1;63;;;;;;;;;"21/12/2025 15:54:16";"Low water pressure in the network - alarm";"HMI_Connection_1"
46012662778,3102;2;0;1;63;;;;;;;;;"21/12/2025 15:54:24";"Low water pressure in the network - alarm";"HMI_Connection_1"
46012663229,6991;2;1;1;63;;;;;;;;;"21/12/2025 15:55:03";"Low water pressure in the network - alarm";"HMI_Connection_1"
46012663403,3102;2;0;1;63;;;;;;;;;"21/12/2025 15:55:18";"Low water pressure in the network - alarm";"HMI_Connection_1"
46012664213,5069;2;1;1;63;;;;;;;;;"21/12/2025 15:56:28";"Low water pressure in the network - alarm";"HMI_Connection_1"
46012665961,1921;2;0;1;63;;;;;;;;;"21/12/2025 15:58:59";"Low water pressure in the network - alarm";"HMI_Connection_1"
46012817721,1806;2;1;1;85;;;;;;;;;"21/12/2025 19:37:31";"Belt 2 not switched on during freezing";"HMI_Connection_1"
46012818427,2107;2;0;1;85;;;;;;;;;"21/12/2025 19:38:32";"Belt 2 not switched on during freezing";"HMI_Connection_1"
46012985062,0023;1;1;3;140001;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"21/12/2025 23:38:29";"Connection disconnected: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46013867542,2222;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"22/12/2025 20:49:16";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46013864711,3338;9;1;34;35;;;;;;;"0405你000401878700000200即001440040C01000000001023003200020000040000000000";"-1056931830";"22/12/2025 20:45:11";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46013864857,8064;9;0;34;35;;;;;;;"0405你000401868600000200即001440040C01000000001023003200020000080000000000";"-1056931830";"22/12/2025 20:45:24";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46013879984,456;2;1;1;63;;;;;;;;;"22/12/2025 21:07:11";"Low water pressure in the network - alarm";"HMI_Connection_1"
46013880053,912;2;0;1;63;;;;;;;;;"22/12/2025 21:07:17";"Low water pressure in the network - alarm";"HMI_Connection_1"
46013934544,8958;2;1;1;96;;;;;;;;;"22/12/2025 22:25:45";"Failure of pulsator position sensor under belt 2";"HMI_Connection_1"
46013934556,4583;2;1;1;26;;;;;;;;;"22/12/2025 22:25:46";"Pulsator position sensor failure";"HMI_Connection_1"
46013934591,1806;2;0;1;26;;;;;;;;;"22/12/2025 22:25:49";"Pulsator position sensor failure";"HMI_Connection_1"
46013934591,1806;2;0;1;96;;;;;;;;;"22/12/2025 22:25:49";"Failure of pulsator position sensor under belt 2";"HMI_Connection_1"
46013934795,2894;1;1;3;140001;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"22/12/2025 22:26:06";"Connection disconnected: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46014294926,7593;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"23/12/2025 07:04:42";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46014292085,7397;9;1;34;35;;;;;;;"0405你000401878700000200即001440040C01000000001023003200020000040000000000";"-1056931830";"23/12/2025 07:00:36";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46014292233,0574;9;0;34;35;;;;;;;"0405你000401868600000200即001440040C01000000001023003200020000080000000000";"-1056931830";"23/12/2025 07:00:49";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46014305389,8264;2;1;1;97;;;;;;;;;"23/12/2025 07:19:46";"No pressure in UDS system";"HMI_Connection_1"
46014306408,3449;2;0;1;97;;;;;;;;;"23/12/2025 07:21:14";"No pressure in UDS system";"HMI_Connection_1"
46014637879,8032;2;1;1;63;;;;;;;;;"23/12/2025 15:18:33";"Low water pressure in the network - alarm";"HMI_Connection_1"
46014638099,7106;2;0;1;63;;;;;;;;;"23/12/2025 15:18:52";"Low water pressure in the network - alarm";"HMI_Connection_1"
